element_type,osmid,geometry,addr:state,building,ele,gnis:county_name,gnis:feature_id,gnis:import_uuid,gnis:reviewed,name,source,is_in:state_code,access,wheelchair,addr:unit,amenity,healthcare,opening_hours,phone,website,addr:housenumber,addr:street,addr:city,addr:postcode,nodes,nysgissam:nysaddresspointid,wikimedia_commons,air_conditioning,building:levels,architect,old_name,roof:levels,short_name,start_date,fee,official_name,operator,parking,wikidata,leisure,wikipedia,historic,nysgissam:review,tourism,check_date:opening_hours,location,payment:credit_cards,payment:debit_cards,shop,alt_name,description,addr:housename,man_made,building:material,height,tower:construction,tower:type,layer,addr:country,internet_access,note,roof:shape,gnis:county_id,gnis:created,gnis:state_id,name_1,loc_name,apartments,residential,addr:flats,office,contact:phone,contact:website,contact:fax,smoking,operator:type,sport,bench,bin,shelter_type,golf,content,fast_food,indoor_seating,outdoor_seating,ways,denomination,type
way,1116122103,"POLYGON ((-76.4717571 42.4511432, -76.4717529 42.4510742, -76.4716314 42.4510782, -76.4716357 42.4511472, -76.4717571 42.4511432))",,garage,,,,,,,,,,,,,,,,,,,,,"[10208429934, 10208429935, 10208429936, 10208429937, 10208429934]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1116122104,"POLYGON ((-76.4715726 42.4510922, -76.4714792 42.4510951, -76.4714721 42.4509685, -76.4716234 42.4509639, -76.4716268 42.4510231, -76.4716138 42.4510235, -76.4716161 42.4510657, -76.4715718 42.451073, -76.4715726 42.4510922))",NY,detached,,,,,,,,,,,,,,,,,112,Judd Falls Road,Ithaca,14850,"[10208429938, 10208429939, 10208429940, 10208429941, 10208429942, 10208429943, 10208429944, 10208429945, 10208429938]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1116122106,"POLYGON ((-76.4716096 42.4507484, -76.4717698 42.4507314, -76.47178 42.4507838, -76.4717431 42.4507877, -76.4717553 42.4508506, -76.4716321 42.4508637, -76.4716096 42.4507484))",NY,detached,,,,,,,,,,,,,,,,,116,McIntyre Place,Ithaca,14850,"[10208429955, 10208429956, 10208429957, 10208429958, 10208429959, 10208429960, 10208429955]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1116122107,"POLYGON ((-76.4716037 42.450753, -76.4715904 42.4506899, -76.4715135 42.4506988, -76.4715268 42.4507618, -76.4716037 42.450753))",,garage,,,,,,,,,,,,,,,,,,,,,"[10208429961, 10208429962, 10208429963, 10208429964, 10208429961]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1116122108,"POLYGON ((-76.4714703 42.4507923, -76.4713701 42.450804, -76.4713769 42.4508357, -76.4713593 42.4508378, -76.4713697 42.4508864, -76.4714112 42.4508815, -76.4714235 42.4509389, -76.4714794 42.4509324, -76.4714667 42.450873, -76.4714871 42.4508706, -76.4714703 42.4507923))",NY,detached,,,,,,,,,,,,,,,,,110,Judd Falls Road,Ithaca,14850,"[10208429965, 10208429966, 10208429967, 10208429968, 10208429969, 10208429970, 10208429971, 10208429972, 10208429973, 10208429974, 10208429965]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1118111000,"POLYGON ((-76.4628922 42.4443044, -76.462892 42.4442742, -76.4628046 42.4442745, -76.4628049 42.4443048, -76.4628922 42.4443044))",,shed,,,,,,,,,,,,,,,,,,,,,"[10226039121, 10226039122, 10226039123, 10226039124, 10226039121]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1118111001,"POLYGON ((-76.4630418 42.4442445, -76.4631289 42.4442483, -76.4631397 42.4441149, -76.4630525 42.444111, -76.4630418 42.4442445))",,greenhouse,,,,,,,,,,,,,,,,,,,,,"[10226039125, 10226039126, 10226039127, 10226039128, 10226039125]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1118111003,"POLYGON ((-76.4671179 42.4430527, -76.4671156 42.4429319, -76.4669864 42.4429333, -76.4669887 42.443054, -76.4671179 42.4430527))",,yes,,,,,,,,,,,,,,,,,,,,,"[10226039137, 10226039138, 10226039139, 10226039140, 10226039137]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1118111004,"POLYGON ((-76.4665377 42.4425904, -76.4668027 42.4425875, -76.4668015 42.4425324, -76.4665366 42.4425354, -76.4665377 42.4425904))",,greenhouse,,,,,,,,,,,,,,,,,,,,,"[10226039141, 10226039142, 10226039143, 10226039144, 10226039141]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1118471648,"POLYGON ((-76.4821279 42.4500745, -76.4821183 42.4500748, -76.4819302 42.4500799, -76.4819314 42.4501035, -76.4814577 42.4501162, -76.4813454 42.4501192, -76.4813361 42.4499345, -76.4813208 42.449633, -76.481337 42.4496325, -76.481336 42.4496133, -76.4813304 42.449503, -76.481467 42.4494993, -76.4815528 42.4494969, -76.481555 42.4495165, -76.481556 42.4495364, -76.4820143 42.4495239, -76.4820154 42.4495447, -76.4820827 42.4495428, -76.4820859 42.4496071, -76.4820057 42.4496092, -76.4820063 42.449623, -76.4820069 42.449635, -76.4820113 42.4496907, -76.4820396 42.4496901, -76.48207 42.4496977, -76.4820719 42.4497487, -76.4821117 42.4497477, -76.4821238 42.4499923, -76.4821279 42.4500745))",,university,,,,,,,,,,,,,,,,,,,,,"[10205509335, 10205509326, 10205509325, 10205509324, 10205509328, 10229430327, 10229430340, 10229430343, 10229430344, 9114701293, 1238895305, 9114701299, 1234261430, 9114701298, 10229430328, 10229430329, 10229430330, 10229430331, 10229430332, 10229430333, 9114701295, 10229430334, 10229430335, 10229430339, 10229430336, 10229430337, 10229430338, 10205058897, 10205509335]",,,,,,,,,,,,,,,,,,,,,surface,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1118675683,"POLYGON ((-76.4813877 42.4503621, -76.4808764 42.450378, -76.4808552 42.4499944, -76.4808447 42.4499948, -76.4808086 42.4492437, -76.4812072 42.449231, -76.4812008 42.4491069, -76.4812924 42.4491032, -76.4813002 42.4492279, -76.4815507 42.4492215, -76.4815586 42.4493469, -76.4815464 42.4493471, -76.4815464 42.4493707, -76.4815528 42.4494969, -76.481467 42.4494993, -76.4813304 42.449503, -76.481336 42.4496133, -76.481337 42.4496325, -76.4813208 42.449633, -76.4813361 42.4499345, -76.4813454 42.4501192, -76.4813492 42.4501941, -76.4813799 42.4501932, -76.4813819 42.4502328, -76.4813877 42.4503621))",,university,,,,,,,,,,,,,,,,,,,,,"[10231191100, 10231191101, 10231191102, 10231191103, 10231191104, 10231191105, 10231191106, 10231191107, 10231191108, 10231191109, 10231191110, 1234261397, 1238895611, 1234261430, 9114701299, 1238895305, 9114701293, 10229430344, 10229430343, 10229430340, 10229430327, 10205509345, 1238895332, 1238894946, 10231191100]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1121253263,"POLYGON ((-76.4610395 42.4475503, -76.4610386 42.4477755, -76.4613984 42.4477762, -76.4613975 42.4480036, -76.4610272 42.4480028, -76.461027 42.4480557, -76.4613959 42.4480566, -76.4613951 42.4482589, -76.4606048 42.4482571, -76.4606057 42.4480564, -76.4609679 42.4480572, -76.4609682 42.4480023, -76.4606063 42.4480015, -76.4606073 42.447778, -76.460974 42.4477789, -76.4609742 42.4477348, -76.4609294 42.4477347, -76.4609296 42.4476869, -76.4609743 42.447687, -76.4609748 42.4475502, -76.4610395 42.4475503))",,greenhouse,,,,,,,,,,,,,,,,,,,,,"[10255851571, 10255851572, 10255851573, 10255851574, 10255851575, 10255851576, 10255851577, 10255851578, 10255851579, 10255851580, 10255851581, 10255851582, 10255851583, 10255851584, 10255851585, 10255851588, 10255851589, 10255851590, 10255851587, 10255851586, 10255851571]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1121253264,"POLYGON ((-76.4600524 42.4475559, -76.4600523 42.4475708, -76.4600337 42.4475709, -76.4600329 42.4476592, -76.4600517 42.4476593, -76.4600513 42.4478105, -76.4600672 42.4478105, -76.4600673 42.4477788, -76.4604172 42.4477792, -76.4604169 42.447887, -76.4600657 42.4478865, -76.4600658 42.4478364, -76.4600536 42.4478364, -76.4600525 42.4482755, -76.4597447 42.4482751, -76.4597447 42.4482873, -76.4597445 42.4482873, -76.4597182 42.4482873, -76.4597182 42.448275, -76.4596203 42.4482748, -76.459621 42.4480524, -76.4599932 42.448053, -76.4599934 42.4479969, -76.4596237 42.4479963, -76.4596244 42.4477771, -76.459992 42.4477777, -76.4599925 42.4475976, -76.4599648 42.4475978, -76.4599633 42.4477024, -76.459627 42.4477017, -76.4596278 42.4474688, -76.4599641 42.4474694, -76.4599642 42.4475664, -76.4599927 42.4475661, -76.4599941 42.4475556, -76.4600524 42.4475559))",,greenhouse,,,,,,,,,,,,,,,,,,,,,"[10255851591, 10255858021, 10255858023, 10255858024, 10255858022, 10255851592, 10255851593, 10255851594, 10255851595, 10255851596, 10255851597, 10255851598, 10255851599, 10255851600, 10255851601, 10255858025, 10255851602, 10255851603, 10255851604, 10255851605, 10255851606, 10255851607, 10255851608, 10255858009, 10255858010, 10255858011, 10255858012, 10255858013, 10255858014, 10255858015, 10255858016, 10255858017, 10255858018, 10255858019, 10255858020, 10255851591]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1121253265,"POLYGON ((-76.4597447 42.4482873, -76.4597599 42.4482873, -76.4597597 42.4483344, -76.4596314 42.4483341, -76.4596316 42.448287, -76.4597182 42.4482873, -76.4597447 42.4482873))",,yes,,,,,,,,,,,,,,,,,,,,,"[10255858025, 10255858026, 10255858027, 10255858028, 10255858029, 10255851603, 10255858025]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1121253266,"POLYGON ((-76.4600337 42.4475709, -76.4600523 42.4475708, -76.4601043 42.4475712, -76.4601035 42.4476595, -76.4600517 42.4476593, -76.4600329 42.4476592, -76.4600337 42.4475709))",,yes,,,,,,,,,,,,,,,,,,,,,"[10255858023, 10255858021, 10255858030, 10255858031, 10255858022, 10255858024, 10255858023]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1121469175,"POLYGON ((-76.4787237 42.4512015, -76.4785736 42.4511678, -76.4785881 42.4511326, -76.4785239 42.4511182, -76.4784686 42.4512522, -76.4786397 42.4512906, -76.4786507 42.451264, -76.478694 42.4512737, -76.4787237 42.4512015))",NY,house,,,,,,Toboggan Lodge,,,,,,,,,,,38,Forest Home Drive,Ithaca,14853,"[10257711423, 10257711424, 10257711425, 10257711426, 10257711427, 10257711428, 10257711429, 10257711430, 10257711423]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1123211189,"POLYGON ((-76.4725099 42.4528323, -76.4725536 42.452831, -76.4725512 42.4527895, -76.4725075 42.4527908, -76.4725099 42.4528323))",,shed,,,,,,,,,,,,,,,,,,,,,"[10272162851, 10272162852, 10272162853, 10272162854, 10272162851]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1123211191,"POLYGON ((-76.4721841 42.4512954, -76.4723711 42.451296, -76.4723718 42.4511745, -76.4722334 42.4511741, -76.4722332 42.4512096, -76.4721968 42.4512095, -76.4721965 42.4512553, -76.4721843 42.4512552, -76.4721841 42.4512954))",NY,detached,,,,,,,,,,,,,,,,,107,Forest Home Drive,Ithaca,14850,"[10272162933, 10272162934, 10272162935, 10272162936, 10272162937, 10272162938, 10272162939, 10272162940, 10272162933]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1123211192,"POLYGON ((-76.4720385 42.450819, -76.4721809 42.4508287, -76.4721658 42.4509502, -76.4721263 42.4509476, -76.4721237 42.450969, -76.4720615 42.4509648, -76.4720644 42.4509414, -76.4720237 42.4509387, -76.4720385 42.450819))",NY,detached,,,,,,,,,,,,,,,,,108,McIntyre Place,Ithaca,14850,"[10272162941, 10272162942, 10272162943, 10272162944, 10272162945, 10272162946, 10272162947, 10272162948, 10272162941]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1123211193,"POLYGON ((-76.4719065 42.4511051, -76.4719081 42.4511592, -76.4718299 42.4511605, -76.4718283 42.4511064, -76.4719065 42.4511051))",,yes,,,,,,,,,,,,,,,,,,,,,"[10272162949, 10272162950, 10272162951, 10272162952, 10272162949]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1123211194,"POLYGON ((-76.471473 42.4504569, -76.4714653 42.4503171, -76.4713901 42.4503194, -76.471389 42.4502992, -76.471303 42.4503017, -76.4713119 42.4504637, -76.4713461 42.4504626, -76.4713479 42.4504957, -76.471437 42.450493, -76.4714351 42.450458, -76.471473 42.4504569))",NY,detached,,,,,,,,,,,,,,,,,117,McIntyre Place,Ithaca,14850,"[10272162953, 10272162954, 10272162955, 10272162956, 10272162957, 10272162958, 10272162959, 10272162960, 10272162961, 10272162962, 10272162953]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1123211195,"POLYGON ((-76.4712533 42.450235, -76.4713293 42.4502261, -76.4713147 42.4501583, -76.4712387 42.4501672, -76.4712533 42.450235))",,garage,,,,,,,,,,,,,,,,,,,,,"[10272162963, 10272162964, 10272162965, 10272162966, 10272162963]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1123211196,"POLYGON ((-76.4717246 42.4504416, -76.4717178 42.4503503, -76.471665 42.4503525, -76.4716642 42.4503423, -76.4715727 42.4503461, -76.4715825 42.4504754, -76.4716923 42.4504709, -76.4716902 42.4504431, -76.4717246 42.4504416))",NY,detached,,,,,,,,,,,,,,,,,115,McIntyre Place,Ithaca,14850,"[10272162967, 10272162968, 10272162969, 10272162970, 10272162971, 10272162972, 10272162973, 10272162974, 10272162967]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1123211197,"POLYGON ((-76.471911 42.4502666, -76.4719901 42.4502632, -76.4719818 42.4501582, -76.4719026 42.4501617, -76.471911 42.4502666))",,garage,,,,,,,,,,,,,,,,,,,,,"[10272162975, 10272162976, 10272162977, 10272162978, 10272162975]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1123211198,"POLYGON ((-76.4721356 42.4505022, -76.4721439 42.4503773, -76.472109 42.4503761, -76.4721106 42.4503512, -76.4720561 42.4503493, -76.4720545 42.450373, -76.4720208 42.4503718, -76.4720125 42.4504978, -76.4721356 42.4505022))",NY,detached,,,,,,,,,,,,,,,,,109,McIntyre Place,Ithaca,14850,"[10272162979, 10272162980, 10272162981, 10272162982, 10272162983, 10272162984, 10272162985, 10272162986, 10272162979]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1123211199,"POLYGON ((-76.4724224 42.4505172, -76.4724669 42.4504126, -76.4723932 42.4503955, -76.472398 42.4503842, -76.4723013 42.4503618, -76.4722977 42.4503702, -76.4722773 42.4503654, -76.4722534 42.4504216, -76.4723068 42.450434, -76.472311 42.4504243, -76.4723627 42.4504363, -76.4723367 42.4504973, -76.4724224 42.4505172))",NY,detached,,,,,,,,,,,,,,,,,105,McIntyre Place,Ithaca,14850,"[10272162987, 10272162988, 10272162989, 10272162990, 10272162991, 10272162992, 10272162993, 10272162994, 10272162995, 10272162996, 10272162997, 10272162998, 10272162987]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1123211200,"POLYGON ((-76.4728685 42.4506009, -76.4728945 42.4505343, -76.4728677 42.4505286, -76.4728703 42.4505218, -76.4728355 42.4505144, -76.4728333 42.4505201, -76.4727583 42.4505042, -76.4727319 42.450572, -76.4728685 42.4506009))",NY,detached,,,,,,,,,,,,,,,,,101,Forest Home Drive,Ithaca,14850,"[10272162999, 10272163000, 10272163001, 10272163002, 10272163003, 10272163004, 10272163005, 10272163006, 10272162999]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1123211201,"POLYGON ((-76.4726451 42.4504798, -76.4725812 42.4504659, -76.4725983 42.4504229, -76.4726622 42.4504367, -76.4726451 42.4504798))",,yes,,,,,,,,,,,,,,,,,,,,,"[10272163007, 10272163008, 10272163009, 10272163010, 10272163007]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1123436353,"POLYGON ((-76.4731454 42.4496613, -76.4732469 42.4496671, -76.4732356 42.4497756, -76.4731341 42.4497699, -76.4731454 42.4496613))",,yes,256,Tompkins,2433542,57871b70-0100-4405-bb30-88b2e001a944,,Nearing Summerhouse,,,,,,,,,,,,,,,"[10274192823, 10274192824, 10274192825, 10274192826, 10274192823]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1123543509,"POLYGON ((-76.4664865 42.4507776, -76.466533 42.4507782, -76.4665338 42.4507426, -76.4664873 42.450742, -76.4664865 42.4507776))",,yes,,,,,,,,,,,,,,,,,,,,,"[10275046405, 10275046406, 10275046407, 10275046408, 10275046405]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1123543510,"POLYGON ((-76.4667592 42.4507528, -76.4667355 42.4507263, -76.4666912 42.4507478, -76.4667149 42.4507744, -76.4667592 42.4507528))",,yes,,,,,,,,,,,,,,,,,,,,,"[10275048409, 10275048410, 10275048411, 10275048412, 10275048409]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1123686049,"POLYGON ((-76.467434 42.4451181, -76.4672938 42.4449393, -76.4674244 42.4448852, -76.4675224 42.4450077, -76.4676578 42.4449517, -76.4675016 42.4447559, -76.467368 42.4448139, -76.4674061 42.4448608, -76.4672743 42.4449146, -76.4670862 42.4446748, -76.4669939 42.4447143, -76.4671794 42.4449506, -76.4670744 42.4449954, -76.467144 42.445084, -76.4672206 42.4450513, -76.4673134 42.4451697, -76.467434 42.4451181))",NY,university,,,,,,Teaching and Research Barn,,,,,,,,,,,839,Campus Road,Ithaca,14853,"[10276271527, 10276271536, 10276271538, 10276271542, 10276271541, 10276271539, 10276271540, 10276271537, 10276271535, 10276271528, 10276271529, 10276271530, 10276271531, 10276271532, 10276271533, 10276271534, 10276271527]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1123686050,"POLYGON ((-76.4676604 42.4446216, -76.4674865 42.4443989, -76.467438 42.4444195, -76.4674262 42.4444043, -76.4673961 42.4444171, -76.4674075 42.4444318, -76.4673578 42.4444529, -76.4675321 42.4446761, -76.4676604 42.4446216))",NY,barn,,,,,,,,,,,,,,,,,833,Campus Road,Ithaca,14853,"[10276271543, 10276271544, 10276271548, 10276271549, 10276271550, 10276271547, 10276271545, 10276271546, 10276271543]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1123942343,"POLYGON ((-76.4802941 42.4426157, -76.4803259 42.4426172, -76.4803228 42.4426519, -76.480291 42.4426503, -76.4802941 42.4426157))",,shed,,,,,,,,,,,,,,,,,,,,,"[10278511443, 10278511444, 10278511445, 10278511446, 10278511443]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1124066460,"POLYGON ((-76.4710583 42.4513596, -76.4710752 42.4514364, -76.470877 42.4514602, -76.4708582 42.4513748, -76.4710223 42.4513551, -76.4710242 42.4513637, -76.4710583 42.4513596))",NY,detached,,,,,,,,,,,,,,,,,117,Judd Falls Road,Ithaca,14850,"[10279496777, 10279496778, 10279496779, 10279496780, 10279496781, 10279496782, 10279496777]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1124066461,"POLYGON ((-76.4711427 42.451021, -76.4711151 42.4510234, -76.4711189 42.4510472, -76.4710082 42.451057, -76.4710056 42.451041, -76.4709506 42.4510458, -76.4709385 42.4509711, -76.4709443 42.4509706, -76.4709402 42.4509448, -76.4709983 42.4509397, -76.4710023 42.4509642, -76.4711316 42.4509528, -76.4711427 42.451021))",NY,detached,,,,,,,,,,,,,,,,,111,Judd Falls Road,Ithaca,14850,"[10279496783, 10279496784, 10279496785, 10279496786, 10279496787, 10279496788, 10279496789, 10279496790, 10279496791, 10279496792, 10279496793, 10279496794, 10279496783]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1124066462,"POLYGON ((-76.470885 42.4510495, -76.4709008 42.4511126, -76.4707891 42.4511278, -76.4707734 42.4510647, -76.470885 42.4510495))",,garage,,,,,,,,,,,,,,,,,,,,,"[10279496795, 10279496796, 10279496797, 10279496798, 10279496795]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1124066463,"POLYGON ((-76.4710833 42.4506949, -76.471102 42.4507891, -76.4709306 42.4508076, -76.4709191 42.4507498, -76.4709644 42.4507449, -76.4709583 42.450714, -76.470986 42.450711, -76.4709849 42.4507055, -76.4710833 42.4506949))",NY,detached,,,,,,,,,,,,,,,,,109,Judd Falls Road,Ithaca,14850,"[10279496799, 10279496800, 10279496801, 10279496802, 10279496803, 10279496804, 10279496805, 10279496806, 10279496799]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1124066464,"POLYGON ((-76.4706735 42.4508031, -76.4707794 42.4507956, -76.4707877 42.4508587, -76.4706818 42.4508662, -76.4706735 42.4508031))",,garage,,,,,,,,,,,,,,,,,,,,,"[10279496807, 10279496808, 10279516109, 10279516110, 10279496807]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1124066465,"POLYGON ((-76.4707471 42.4506147, -76.4707639 42.4506842, -76.4706187 42.4507032, -76.4706019 42.4506338, -76.4707471 42.4506147))",,garage,,,,,,,,,,,,,,,,,,,,,"[10279516111, 10279516112, 10279516113, 10279516114, 10279516111]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1124066466,"POLYGON ((-76.4710947 42.4505897, -76.4709185 42.4506106, -76.4709061 42.4505539, -76.4709394 42.45055, -76.4709366 42.4505374, -76.4709969 42.4505302, -76.4709981 42.4505355, -76.4710808 42.4505257, -76.4710947 42.4505897))",NY,detached,,,,,,,,,,,,,,,,,107,Judd Falls Road,Ithaca,14850,"[10279516115, 10279516116, 10279516117, 10279516118, 10279516119, 10279516120, 10279516121, 10279516122, 10279516115]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1124066467,"POLYGON ((-76.470976 42.4504629, -76.4708348 42.4504785, -76.4708314 42.4504618, -76.4707683 42.4504688, -76.4707563 42.4504097, -76.4708642 42.4503978, -76.4708604 42.4503791, -76.4709212 42.4503724, -76.4709245 42.4503888, -76.4709601 42.4503848, -76.470976 42.4504629))",NY,detached,,,,,,,,,,,,,,,,,105,Judd Falls Road,Ithaca,14850,"[10279516123, 10279516124, 10279516125, 10279516126, 10279516127, 10279516128, 10279516129, 10279516130, 10279516131, 10279516132, 10279516123]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1124066468,"POLYGON ((-76.470898 42.4502884, -76.470746 42.4503018, -76.470736 42.4502397, -76.4707954 42.4502345, -76.4707915 42.4502104, -76.4708182 42.450208, -76.4708168 42.4501995, -76.4708985 42.4501923, -76.4709098 42.4502622, -76.4708939 42.4502636, -76.470898 42.4502884))",NY,detached,,,,,,,,,,,,,,,,,103,Judd Falls Road,Ithaca,14850,"[10279516133, 10279516134, 10279516135, 10279516136, 10279516137, 10279516138, 10279516139, 10279516140, 10279516141, 10279516142, 10279516133]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1133903123,"POLYGON ((-76.4740297 42.4480886, -76.4740295 42.4480643, -76.4740036 42.4480644, -76.4740034 42.4480244, -76.4741586 42.4480239, -76.4741589 42.4480629, -76.4741321 42.448063, -76.4741322 42.4480883, -76.4740297 42.4480886))",,university,,,,,,Little Rice Hall,,,,,,,,,,,112,Mann Dr,Ithaca,14853,"[2716322966, 10571358529, 10571358530, 10571358531, 10571358532, 10571358533, 10571358534, 10571358535, 2716322966]",,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1133976818,"POLYGON ((-76.4727646 42.4547031, -76.4727322 42.4546272, -76.4727576 42.4546213, -76.4727327 42.4545632, -76.4726039 42.4545932, -76.4726612 42.4547272, -76.4727646 42.4547031))",,yes,,,,,,Bess Brown Center,,,,,,,,,,,,,,,"[10572152024, 10572152025, 10572152026, 10572152027, 10572152028, 10572152029, 10572152024]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1133976822,"POLYGON ((-76.4786799 42.4470929, -76.4786796 42.4473568, -76.4792698 42.4473537, -76.4792684 42.4470911, -76.4786799 42.4470929))",NY,university,261,Tompkins,2433586,57871b70-0100-4405-bb30-88b2e001a944,no,Seeley G Mudd Hall,USGS Geonames,,,,,,,,,,,,,,"[263325113, 263325144, 368059221, 263325110, 263325113]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
